W41.1,Miesto udalosti : Kolektívne ústavné zariadenia
W41.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W41.3,Miesto udalosti : Športové a atletické priestranstvo
W41.4,Miesto udalosti : Ulica a cesta
W41.5,Miesto udalosti : Obchod a služby
W41.6,Miesto udalosti : Priemyselné objekty
W41.7,Miesto udalosti : Poľnohospodárske
W41.8,Miesto udalosti : Iné špecifikované miesta
W41.9,Miesto udalosti : Nešpecifikované miesto
W42.0,Miesto udalosti : Domov
W42.1,Miesto udalosti : Kolektívne ústavné zariadenia
W42.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W42.3,Miesto udalosti : Športové a atletické priestranstvo
W42.4,Miesto udalosti : Ulica a cesta
W42.5,Miesto udalosti : Obchod a služby
W42.6,Miesto udalosti : Priemyselné objekty
W42.7,Miesto udalosti : Poľnohospodárske
W42.8,Miesto udalosti : Iné špecifikované miesta
W42.9,Miesto udalosti : Nešpecifikované miesto
W43.0,Miesto udalosti : Domov
W43.1,Miesto udalosti : Kolektívne ústavné zariadenia
W43.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W43.3,Miesto udalosti : Športové a atletické priestranstvo
W43.4,Miesto udalosti : Ulica a cesta
W43.5,Miesto udalosti : Obchod a služby
W43.6,Miesto udalosti : Priemyselné objekty
W43.7,Miesto udalosti : Poľnohospodárske
W43.8,Miesto udalosti : Iné špecifikované miesta
W43.9,Miesto udalosti : Nešpecifikované miesto
W44.0,Miesto udalosti : Domov
W44.1,Miesto udalosti : Kolektívne ústavné zariadenia
W44.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W44.3,Miesto udalosti : Športové a atletické priestranstvo
W44.4,Miesto udalosti : Ulica a cesta
W44.5,Miesto udalosti : Obchod a služby
W44.6,Miesto udalosti : Priemyselné objekty
W44.7,Miesto udalosti : Poľnohospodárske
W44.8,Miesto udalosti : Iné špecifikované miesta
W44.9,Miesto udalosti : Nešpecifikované miesto
W45.0,Miesto udalosti : Domov
W45.1,Miesto udalosti : Kolektívne ústavné zariadenia
W45.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W45.3,Miesto udalosti : Športové a atletické priestranstvo
W45.4,Miesto udalosti : Ulica a cesta
W45.5,Miesto udalosti : Obchod a služby
W45.6,Miesto udalosti : Priemyselné objekty
W45.7,Miesto udalosti : Poľnohospodárske
W45.8,Miesto udalosti : Iné špecifikované miesta
W45.9,Miesto udalosti : Nešpecifikované miesto
W49.0,Miesto udalosti : Domov
W49.1,Miesto udalosti : Kolektívne ústavné zariadenia
W49.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W49.3,Miesto udalosti : Športové a atletické priestranstvo
W49.4,Miesto udalosti : Ulica a cesta
W49.5,Miesto udalosti : Obchod a služby
W49.6,Miesto udalosti : Priemyselné objekty
W49.7,Miesto udalosti : Poľnohospodárske
W49.8,Miesto udalosti : Iné špecifikované miesta
W49.9,Miesto udalosti : Nešpecifikované miesto
W50.0,Miesto udalosti : Domov
W50.1,Miesto udalosti : Kolektívne ústavné zariadenia
W50.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W50.3,Miesto udalosti : Športové a atletické priestranstvo
W50.4,Miesto udalosti : Ulica a cesta
W50.5,Miesto udalosti : Obchod a služby
W50.6,Miesto udalosti : Priemyselné objekty
W50.7,Miesto udalosti : Poľnohospodárske
W50.8,Miesto udalosti : Iné špecifikované miesta
W50.9,Miesto udalosti : Nešpecifikované miesto
W51.0,Miesto udalosti : Domov
W51.1,Miesto udalosti : Kolektívne ústavné zariadenia
W51.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W51.3,Miesto udalosti : Športové a atletické priestranstvo
W51.4,Miesto udalosti : Ulica a cesta
W51.5,Miesto udalosti : Obchod a služby
W51.6,Miesto udalosti : Priemyselné objekty
W51.7,Miesto udalosti : Poľnohospodárske
W51.8,Miesto udalosti : Iné špecifikované miesta
W51.9,Miesto udalosti : Nešpecifikované miesto
W52.0,Miesto udalosti : Domov
W52.1,Miesto udalosti : Kolektívne ústavné zariadenia
W52.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W52.3,Miesto udalosti : Športové a atletické priestranstvo
W52.4,Miesto udalosti : Ulica a cesta
W52.5,Miesto udalosti : Obchod a služby
W52.6,Miesto udalosti : Priemyselné objekty
W52.7,Miesto udalosti : Poľnohospodárske
W52.8,Miesto udalosti : Iné špecifikované miesta
W52.9,Miesto udalosti : Nešpecifikované miesto
W53.0,Miesto udalosti : Domov
W53.1,Miesto udalosti : Kolektívne ústavné zariadenia
W53.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W53.3,Miesto udalosti : Športové a atletické priestranstvo
W53.4,Miesto udalosti : Ulica a cesta
W53.5,Miesto udalosti : Obchod a služby
W53.6,Miesto udalosti : Priemyselné objekty
W53.7,Miesto udalosti : Poľnohospodárske
W53.8,Miesto udalosti : Iné špecifikované miesta
W53.9,Miesto udalosti : Nešpecifikované miesto
W54.0,Miesto udalosti : Domov
W54.1,Miesto udalosti : Kolektívne ústavné zariadenia
W54.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W54.3,Miesto udalosti : Športové a atletické priestranstvo
W54.4,Miesto udalosti : Ulica a cesta
W54.5,Miesto udalosti : Obchod a služby
W54.6,Miesto udalosti : Priemyselné objekty
W54.7,Miesto udalosti : Poľnohospodárske
W54.8,Miesto udalosti : Iné špecifikované miesta
W54.9,Miesto udalosti : Nešpecifikované miesto
W55.0,Miesto udalosti : Domov
W55.1,Miesto udalosti : Kolektívne ústavné zariadenia
W55.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W55.3,Miesto udalosti : Športové a atletické priestranstvo
W55.4,Miesto udalosti : Ulica a cesta
W55.5,Miesto udalosti : Obchod a služby
W55.6,Miesto udalosti : Priemyselné objekty
W55.7,Miesto udalosti : Poľnohospodárske
W55.8,Miesto udalosti : Iné špecifikované miesta
W55.9,Miesto udalosti : Nešpecifikované miesto
W56.0,Miesto udalosti : Domov
W56.1,Miesto udalosti : Kolektívne ústavné zariadenia
W56.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W56.3,Miesto udalosti : Športové a atletické priestranstvo
W56.4,Miesto udalosti : Ulica a cesta
W56.5,Miesto udalosti : Obchod a služby
W56.6,Miesto udalosti : Priemyselné objekty
W56.7,Miesto udalosti : Poľnohospodárske
W56.8,Miesto udalosti : Iné špecifikované miesta
W56.9,Miesto udalosti : Nešpecifikované miesto
W57.0,Miesto udalosti : Domov
W57.1,Miesto udalosti : Kolektívne ústavné zariadenia
W57.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W57.3,Miesto udalosti : Športové a atletické priestranstvo
W57.4,Miesto udalosti : Ulica a cesta
W57.5,Miesto udalosti : Obchod a služby
W57.6,Miesto udalosti : Priemyselné objekty
W57.7,Miesto udalosti : Poľnohospodárske
W57.8,Miesto udalosti : Iné špecifikované miesta
W57.9,Miesto udalosti : Nešpecifikované miesto
W58.0,Miesto udalosti : Domov
W58.1,Miesto udalosti : Kolektívne ústavné zariadenia
W58.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W58.3,Miesto udalosti : Športové a atletické priestranstvo
W58.4,Miesto udalosti : Ulica a cesta
W58.5,Miesto udalosti : Obchod a služby
W58.6,Miesto udalosti : Priemyselné objekty
W58.7,Miesto udalosti : Poľnohospodárske
W58.8,Miesto udalosti : Iné špecifikované miesta
W58.9,Miesto udalosti : Nešpecifikované miesto
W59.0,Miesto udalosti : Domov
W59.1,Miesto udalosti : Kolektívne ústavné zariadenia
W59.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W59.3,Miesto udalosti : Športové a atletické priestranstvo
W59.4,Miesto udalosti : Ulica a cesta
W59.5,Miesto udalosti : Obchod a služby
W59.6,Miesto udalosti : Priemyselné objekty
W59.7,Miesto udalosti : Poľnohospodárske
W59.8,Miesto udalosti : Iné špecifikované miesta
W59.9,Miesto udalosti : Nešpecifikované miesto
W60.0,Miesto udalosti : Domov
W60.1,Miesto udalosti : Kolektívne ústavné zariadenia
W60.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W60.3,Miesto udalosti : Športové a atletické priestranstvo
W60.4,Miesto udalosti : Ulica a cesta
W60.5,Miesto udalosti : Obchod a služby
W60.6,Miesto udalosti : Priemyselné objekty
W60.7,Miesto udalosti : Poľnohospodárske
W60.8,Miesto udalosti : Iné špecifikované miesta
W60.9,Miesto udalosti : Nešpecifikované miesto
W64.0,Miesto udalosti : Domov
W64.1,Miesto udalosti : Kolektívne ústavné zariadenia
W64.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W64.3,Miesto udalosti : Športové a atletické priestranstvo
W64.4,Miesto udalosti : Ulica a cesta
W64.5,Miesto udalosti : Obchod a služby
W64.6,Miesto udalosti : Priemyselné objekty
W64.7,Miesto udalosti : Poľnohospodárske
W64.8,Miesto udalosti : Iné špecifikované miesta
W64.9,Miesto udalosti : Nešpecifikované miesto
W65.0,Miesto udalosti : Domov
W65.1,Miesto udalosti : Kolektívne ústavné zariadenia
W65.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W65.3,Miesto udalosti : Športové a atletické priestranstvo
W65.4,Miesto udalosti : Ulica a cesta
W65.5,Miesto udalosti : Obchod a služby
W65.6,Miesto udalosti : Priemyselné objekty
W65.7,Miesto udalosti : Poľnohospodárske
W65.8,Miesto udalosti : Iné špecifikované miesta
W65.9,Miesto udalosti : Nešpecifikované miesto
W66.0,Miesto udalosti : Domov
W66.1,Miesto udalosti : Kolektívne ústavné zariadenia
W66.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W66.3,Miesto udalosti : Športové a atletické priestranstvo
W66.4,Miesto udalosti : Ulica a cesta
W66.5,Miesto udalosti : Obchod a služby
W66.6,Miesto udalosti : Priemyselné objekty
W66.7,Miesto udalosti : Poľnohospodárske
W66.8,Miesto udalosti : Iné špecifikované miesta
W66.9,Miesto udalosti : Nešpecifikované miesto
W67.0,Miesto udalosti : Domov
W67.1,Miesto udalosti : Kolektívne ústavné zariadenia
W67.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W67.3,Miesto udalosti : Športové a atletické priestranstvo
W67.4,Miesto udalosti : Ulica a cesta
W67.5,Miesto udalosti : Obchod a služby
W67.6,Miesto udalosti : Priemyselné objekty
W67.7,Miesto udalosti : Poľnohospodárske
W67.8,Miesto udalosti : Iné špecifikované miesta
W67.9,Miesto udalosti : Nešpecifikované miesto
W68.0,Miesto udalosti : Domov
W68.1,Miesto udalosti : Kolektívne ústavné zariadenia
W68.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W68.3,Miesto udalosti : Športové a atletické priestranstvo
W68.4,Miesto udalosti : Ulica a cesta
W68.5,Miesto udalosti : Obchod a služby
W68.6,Miesto udalosti : Priemyselné objekty
W68.7,Miesto udalosti : Poľnohospodárske
W68.8,Miesto udalosti : Iné špecifikované miesta
W68.9,Miesto udalosti : Nešpecifikované miesto
W69.0,Miesto udalosti : Domov
W69.1,Miesto udalosti : Kolektívne ústavné zariadenia
W69.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W69.3,Miesto udalosti : Športové a atletické priestranstvo
W69.4,Miesto udalosti : Ulica a cesta
W69.5,Miesto udalosti : Obchod a služby
W69.6,Miesto udalosti : Priemyselné objekty
W69.7,Miesto udalosti : Poľnohospodárske
W69.8,Miesto udalosti : Iné špecifikované miesta
W69.9,Miesto udalosti : Nešpecifikované miesto
W70.0,Miesto udalosti : Domov
W70.1,Miesto udalosti : Kolektívne ústavné zariadenia
W70.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W70.3,Miesto udalosti : Športové a atletické priestranstvo
W70.4,Miesto udalosti : Ulica a cesta
W70.5,Miesto udalosti : Obchod a služby
W70.6,Miesto udalosti : Priemyselné objekty
W70.7,Miesto udalosti : Poľnohospodárske
W70.8,Miesto udalosti : Iné špecifikované miesta
W70.9,Miesto udalosti : Nešpecifikované miesto
W73.0,Miesto udalosti : Domov
W73.1,Miesto udalosti : Kolektívne ústavné zariadenia
W73.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W73.3,Miesto udalosti : Športové a atletické priestranstvo
W73.4,Miesto udalosti : Ulica a cesta
W73.5,Miesto udalosti : Obchod a služby
W73.6,Miesto udalosti : Priemyselné objekty
W73.7,Miesto udalosti : Poľnohospodárske
W73.8,Miesto udalosti : Iné špecifikované miesta
W73.9,Miesto udalosti : Nešpecifikované miesto
W74.0,Miesto udalosti : Domov
W74.1,Miesto udalosti : Kolektívne ústavné zariadenia
W74.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W74.3,Miesto udalosti : Športové a atletické priestranstvo
W74.4,Miesto udalosti : Ulica a cesta
W74.5,Miesto udalosti : Obchod a služby
W74.6,Miesto udalosti : Priemyselné objekty
W74.7,Miesto udalosti : Poľnohospodárske
W74.8,Miesto udalosti : Iné špecifikované miesta
W74.9,Miesto udalosti : Nešpecifikované miesto
W75.0,Miesto udalosti : Domov
W75.1,Miesto udalosti : Kolektívne ústavné zariadenia
W75.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W75.3,Miesto udalosti : Športové a atletické priestranstvo
W75.4,Miesto udalosti : Ulica a cesta
W75.5,Miesto udalosti : Obchod a služby
W75.6,Miesto udalosti : Priemyselné objekty
W75.7,Miesto udalosti : Poľnohospodárske
W75.8,Miesto udalosti : Iné špecifikované miesta
W75.9,Miesto udalosti : Nešpecifikované miesto
W76.0,Miesto udalosti : Domov
W76.1,Miesto udalosti : Kolektívne ústavné zariadenia
W76.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W76.3,Miesto udalosti : Športové a atletické priestranstvo
W76.4,Miesto udalosti : Ulica a cesta
W76.5,Miesto udalosti : Obchod a služby
W76.6,Miesto udalosti : Priemyselné objekty
W76.7,Miesto udalosti : Poľnohospodárske
W76.8,Miesto udalosti : Iné špecifikované miesta
W76.9,Miesto udalosti : Nešpecifikované miesto
W77.0,Miesto udalosti : Domov
W77.1,Miesto udalosti : Kolektívne ústavné zariadenia
W77.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W77.3,Miesto udalosti : Športové a atletické priestranstvo
W77.4,Miesto udalosti : Ulica a cesta
W77.5,Miesto udalosti : Obchod a služby
W77.6,Miesto udalosti : Priemyselné objekty
W77.7,Miesto udalosti : Poľnohospodárske
W77.8,Miesto udalosti : Iné špecifikované miesta
W77.9,Miesto udalosti : Nešpecifikované miesto
W78.0,Miesto udalosti : Domov
W78.1,Miesto udalosti : Kolektívne ústavné zariadenia
W78.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W78.3,Miesto udalosti : Športové a atletické priestranstvo
W78.4,Miesto udalosti : Ulica a cesta
W78.5,Miesto udalosti : Obchod a služby
W78.6,Miesto udalosti : Priemyselné objekty
W78.7,Miesto udalosti : Poľnohospodárske
W78.8,Miesto udalosti : Iné špecifikované miesta
W78.9,Miesto udalosti : Nešpecifikované miesto
W79.0,Miesto udalosti : Domov
W79.1,Miesto udalosti : Kolektívne ústavné zariadenia
W79.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W79.3,Miesto udalosti : Športové a atletické priestranstvo
W79.4,Miesto udalosti : Ulica a cesta
W79.5,Miesto udalosti : Obchod a služby
W79.6,Miesto udalosti : Priemyselné objekty
W79.7,Miesto udalosti : Poľnohospodárske
W79.8,Miesto udalosti : Iné špecifikované miesta
W79.9,Miesto udalosti : Nešpecifikované miesto
W80.0,Miesto udalosti : Domov
W80.1,Miesto udalosti : Kolektívne ústavné zariadenia
W80.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W80.3,Miesto udalosti : Športové a atletické priestranstvo
W80.4,Miesto udalosti : Ulica a cesta
W80.5,Miesto udalosti : Obchod a služby
W80.6,Miesto udalosti : Priemyselné objekty
W80.7,Miesto udalosti : Poľnohospodárske
W80.8,Miesto udalosti : Iné špecifikované miesta
W80.9,Miesto udalosti : Nešpecifikované miesto
W81.0,Miesto udalosti : Domov
W81.1,Miesto udalosti : Kolektívne ústavné zariadenia
W81.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W81.3,Miesto udalosti : Športové a atletické priestranstvo
W81.4,Miesto udalosti : Ulica a cesta
W81.5,Miesto udalosti : Obchod a služby
W81.6,Miesto udalosti : Priemyselné objekty
W81.7,Miesto udalosti : Poľnohospodárske
W81.8,Miesto udalosti : Iné špecifikované miesta
W81.9,Miesto udalosti : Nešpecifikované miesto
W83.0,Miesto udalosti : Domov
W83.1,Miesto udalosti : Kolektívne ústavné zariadenia
W83.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W83.3,Miesto udalosti : Športové a atletické priestranstvo
W83.4,Miesto udalosti : Ulica a cesta
W83.5,Miesto udalosti : Obchod a služby
W83.6,Miesto udalosti : Priemyselné objekty
W83.7,Miesto udalosti : Poľnohospodárske
W83.8,Miesto udalosti : Iné špecifikované miesta
W83.9,Miesto udalosti : Nešpecifikované miesto
W84.0,Miesto udalosti : Domov
W84.1,Miesto udalosti : Kolektívne ústavné zariadenia
W84.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W84.3,Miesto udalosti : Športové a atletické priestranstvo
W84.4,Miesto udalosti : Ulica a cesta
W84.5,Miesto udalosti : Obchod a služby
W84.6,Miesto udalosti : Priemyselné objekty
W84.7,Miesto udalosti : Poľnohospodárske
W84.8,Miesto udalosti : Iné špecifikované miesta
W84.9,Miesto udalosti : Nešpecifikované miesto
W85.0,Miesto udalosti : Domov
W85.1,Miesto udalosti : Kolektívne ústavné zariadenia
W85.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W85.3,Miesto udalosti : Športové a atletické priestranstvo
W85.4,Miesto udalosti : Ulica a cesta
W85.5,Miesto udalosti : Obchod a služby
W85.6,Miesto udalosti : Priemyselné objekty
W85.7,Miesto udalosti : Poľnohospodárske
W85.8,Miesto udalosti : Iné špecifikované miesta
W85.9,Miesto udalosti : Nešpecifikované miesto
W86.0,Miesto udalosti : Domov
W86.1,Miesto udalosti : Kolektívne ústavné zariadenia
W86.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W86.3,Miesto udalosti : Športové a atletické priestranstvo
W86.4,Miesto udalosti : Ulica a cesta
W86.5,Miesto udalosti : Obchod a služby
W86.6,Miesto udalosti : Priemyselné objekty
W86.7,Miesto udalosti : Poľnohospodárske
W86.8,Miesto udalosti : Iné špecifikované miesta
W86.9,Miesto udalosti : Nešpecifikované miesto
W87.0,Miesto udalosti : Domov
W87.1,Miesto udalosti : Kolektívne ústavné zariadenia
W87.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W87.3,Miesto udalosti : Športové a atletické priestranstvo
W87.4,Miesto udalosti : Ulica a cesta
W87.5,Miesto udalosti : Obchod a služby
W87.6,Miesto udalosti : Priemyselné objekty
W87.7,Miesto udalosti : Poľnohospodárske
W87.8,Miesto udalosti : Iné špecifikované miesta
W87.9,Miesto udalosti : Nešpecifikované miesto
W88.0,Miesto udalosti : Domov
W88.1,Miesto udalosti : Kolektívne ústavné zariadenia
W88.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W88.3,Miesto udalosti : Športové a atletické priestranstvo
W88.4,Miesto udalosti : Ulica a cesta
W88.5,Miesto udalosti : Obchod a služby
W88.6,Miesto udalosti : Priemyselné objekty
W88.7,Miesto udalosti : Poľnohospodárske
W88.8,Miesto udalosti : Iné špecifikované miesta
W88.9,Miesto udalosti : Nešpecifikované miesto
W89.0,Miesto udalosti : Domov
W89.1,Miesto udalosti : Kolektívne ústavné zariadenia
W89.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W89.3,Miesto udalosti : Športové a atletické priestranstvo
W89.4,Miesto udalosti : Ulica a cesta
W89.5,Miesto udalosti : Obchod a služby
W89.6,Miesto udalosti : Priemyselné objekty
W89.7,Miesto udalosti : Poľnohospodárske
W89.8,Miesto udalosti : Iné špecifikované miesta
W89.9,Miesto udalosti : Nešpecifikované miesto
W90.0,Miesto udalosti : Domov
W90.1,Miesto udalosti : Kolektívne ústavné zariadenia
W90.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W90.3,Miesto udalosti : Športové a atletické priestranstvo
W90.4,Miesto udalosti : Ulica a cesta
W90.5,Miesto udalosti : Obchod a služby
W90.6,Miesto udalosti : Priemyselné objekty
W90.7,Miesto udalosti : Poľnohospodárske
W90.8,Miesto udalosti : Iné špecifikované miesta
W90.9,Miesto udalosti : Nešpecifikované miesto
W91.0,Miesto udalosti : Domov
W91.1,Miesto udalosti : Kolektívne ústavné zariadenia
W91.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W91.3,Miesto udalosti : Športové a atletické priestranstvo
W91.4,Miesto udalosti : Ulica a cesta
W91.5,Miesto udalosti : Obchod a služby
W91.6,Miesto udalosti : Priemyselné objekty
W91.7,Miesto udalosti : Poľnohospodárske
W91.8,Miesto udalosti : Iné špecifikované miesta
W91.9,Miesto udalosti : Nešpecifikované miesto
W92.0,Miesto udalosti : Domov
W92.1,Miesto udalosti : Kolektívne ústavné zariadenia
W92.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W92.3,Miesto udalosti : Športové a atletické priestranstvo
W92.4,Miesto udalosti : Ulica a cesta
W92.5,Miesto udalosti : Obchod a služby
W92.6,Miesto udalosti : Priemyselné objekty
W92.7,Miesto udalosti : Poľnohospodárske
W92.8,Miesto udalosti : Iné špecifikované miesta
W92.9,Miesto udalosti : Nešpecifikované miesto
W93.0,Miesto udalosti : Domov
W93.1,Miesto udalosti : Kolektívne ústavné zariadenia
W93.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W93.3,Miesto udalosti : Športové a atletické priestranstvo
W93.4,Miesto udalosti : Ulica a cesta
W93.5,Miesto udalosti : Obchod a služby
W93.6,Miesto udalosti : Priemyselné objekty
W93.7,Miesto udalosti : Poľnohospodárske
W93.8,Miesto udalosti : Iné špecifikované miesta
W93.9,Miesto udalosti : Nešpecifikované miesto
W94.0,Miesto udalosti : Domov
W94.1,Miesto udalosti : Kolektívne ústavné zariadenia
W94.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W94.3,Miesto udalosti : Športové a atletické priestranstvo
W94.4,Miesto udalosti : Ulica a cesta
W94.5,Miesto udalosti : Obchod a služby
W94.6,Miesto udalosti : Priemyselné objekty
W94.7,Miesto udalosti : Poľnohospodárske
W94.8,Miesto udalosti : Iné špecifikované miesta
W94.9,Miesto udalosti : Nešpecifikované miesto
W99.0,Miesto udalosti : Domov
W99.1,Miesto udalosti : Kolektívne ústavné zariadenia
W99.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
W99.3,Miesto udalosti : Športové a atletické priestranstvo
W99.4,Miesto udalosti : Ulica a cesta
W99.5,Miesto udalosti : Obchod a služby
W99.6,Miesto udalosti : Priemyselné objekty
W99.7,Miesto udalosti : Poľnohospodárske
W99.8,Miesto udalosti : Iné špecifikované miesta
W99.9,Miesto udalosti : Nešpecifikované miesto
X00.0,Miesto udalosti : Domov
X00.1,Miesto udalosti : Kolektívne ústavné zariadenia
X00.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X00.3,Miesto udalosti : Športové a atletické priestranstvo
X00.4,Miesto udalosti : Ulica a cesta
X00.5,Miesto udalosti : Obchod a služby
X00.6,Miesto udalosti : Priemyselné objekty
X00.7,Miesto udalosti : Poľnohospodárske
X00.8,Miesto udalosti : Iné špecifikované miesta
X00.9,Miesto udalosti : Nešpecifikované miesto
X01.0,Miesto udalosti : Domov
X01.1,Miesto udalosti : Kolektívne ústavné zariadenia
X01.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X01.3,Miesto udalosti : Športové a atletické priestranstvo
X01.4,Miesto udalosti : Ulica a cesta
X01.5,Miesto udalosti : Obchod a služby
X01.6,Miesto udalosti : Priemyselné objekty
X01.7,Miesto udalosti : Poľnohospodárske
X01.8,Miesto udalosti : Iné špecifikované miesta
X01.9,Miesto udalosti : Nešpecifikované miesto
X02.0,Miesto udalosti : Domov
X02.1,Miesto udalosti : Kolektívne ústavné zariadenia
X02.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X02.3,Miesto udalosti : Športové a atletické priestranstvo
X02.4,Miesto udalosti : Ulica a cesta
X02.5,Miesto udalosti : Obchod a služby
X02.6,Miesto udalosti : Priemyselné objekty
X02.7,Miesto udalosti : Poľnohospodárske
X02.8,Miesto udalosti : Iné špecifikované miesta
X02.9,Miesto udalosti : Nešpecifikované miesto
X03.0,Miesto udalosti : Domov
X03.1,Miesto udalosti : Kolektívne ústavné zariadenia
X03.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X03.3,Miesto udalosti : Športové a atletické priestranstvo
X03.4,Miesto udalosti : Ulica a cesta
X03.5,Miesto udalosti : Obchod a služby
X03.6,Miesto udalosti : Priemyselné objekty
X03.7,Miesto udalosti : Poľnohospodárske
X03.8,Miesto udalosti : Iné špecifikované miesta
X03.9,Miesto udalosti : Nešpecifikované miesto
X04.0,Miesto udalosti : Domov
X04.1,Miesto udalosti : Kolektívne ústavné zariadenia
X04.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X04.3,Miesto udalosti : Športové a atletické priestranstvo
X04.4,Miesto udalosti : Ulica a cesta
X04.5,Miesto udalosti : Obchod a služby
X04.6,Miesto udalosti : Priemyselné objekty
X04.7,Miesto udalosti : Poľnohospodárske
X04.8,Miesto udalosti : Iné špecifikované miesta
X04.9,Miesto udalosti : Nešpecifikované miesto
X05.0,Miesto udalosti : Domov
X05.1,Miesto udalosti : Kolektívne ústavné zariadenia
X05.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X05.3,Miesto udalosti : Športové a atletické priestranstvo
X05.4,Miesto udalosti : Ulica a cesta
X05.5,Miesto udalosti : Obchod a služby
X05.6,Miesto udalosti : Priemyselné objekty
X05.7,Miesto udalosti : Poľnohospodárske
X05.8,Miesto udalosti : Iné špecifikované miesta
X05.9,Miesto udalosti : Nešpecifikované miesto
X06.0,Miesto udalosti : Domov
X06.1,Miesto udalosti : Kolektívne ústavné zariadenia
X06.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X06.3,Miesto udalosti : Športové a atletické priestranstvo
X06.4,Miesto udalosti : Ulica a cesta
X06.5,Miesto udalosti : Obchod a služby
X06.6,Miesto udalosti : Priemyselné objekty
X06.7,Miesto udalosti : Poľnohospodárske
X06.8,Miesto udalosti : Iné špecifikované miesta
X06.9,Miesto udalosti : Nešpecifikované miesto
X08.0,Miesto udalosti : Domov
X08.1,Miesto udalosti : Kolektívne ústavné zariadenia
X08.2,"Miesto udalosti : Školy, iné inštitúcie a verejné administratívne budovy"
X08.3,Miesto udalosti : Športové a atletické priestranstvo
X08.4,Miesto udalosti : Ulica a cesta
X08.5,Miesto udalosti : Obchod a služby
X08.6,Miesto udalosti : Priemyselné objekty
